customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Daily_Value_Historical
9351-HXDMR,0,Male,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.9,8240.85,3.648026315789474
9351-LZYGF,0,Female,0,1,0,42,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Credit card (automatic),66.4,2727.8,2.18421052631579
9355-NPPFS,0,Female,1,0,0,26,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.8,2006.1,2.5921052631578947
9356-AXGMP,0,Male,0,1,0,38,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,110.7,4428.6,3.641447368421053
9357-UJRUN,0,Male,0,1,0,24,1,1,DSL,1,0,0,1,0,0,One year,1,Electronic check,58.35,1346.9,1.9194078947368423
9359-JANWS,0,Female,0,1,0,65,1,0,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),58.9,3857.1,1.9375
9359-UGBTK,0,Female,0,0,0,67,1,0,DSL,1,0,1,1,0,1,One year,1,Bank transfer (automatic),72.35,4991.5,2.379934210526316
9360-AHGNL,1,Female,1,1,0,43,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Mailed check,109.55,4830.25,3.603618421052632
9360-OMDZZ,0,Male,0,0,0,24,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.1,2322.85,3.0953947368421053
9361-YNQWJ,0,Female,0,0,0,64,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.4,1601.2,0.8026315789473684
9362-MWODR,0,Female,0,0,1,40,1,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),64.1,2460.35,2.1085526315789473
9364-YKUVW,0,Male,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.8,309.4,0.6513157894736843
9365-CSLBQ,0,Male,0,0,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.35,1654.6,0.8009868421052633
9365-SRSZE,0,Male,1,1,0,27,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.55,1943.9,2.3207236842105265
9367-OIUXP,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,73.05,0.680921052631579
9367-TCUYN,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,223.6,0.6611842105263158
9367-WXLCH,1,Male,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.5,662.65,2.7796052631578947
9369-XFEHK,1,Female,1,1,0,33,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.6,2656.5,2.651315789473684
9371-BITHB,0,Female,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,1070.5,0.6529605263157896
9372-TXXPS,0,Female,0,1,0,60,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),59.85,3483.45,1.9687500000000002
9373-WSLOY,0,Male,1,1,0,33,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.0,1750.85,1.6447368421052633
9374-YOLBJ,0,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.25,19.25,0.6332236842105263
9375-MHRRS,0,Male,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,50.05,288.35,1.6463815789473684
9378-FXTIZ,1,Female,0,1,0,54,1,1,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),70.15,3715.65,2.3075657894736845
9381-NDKME,1,Female,1,1,0,24,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),40.65,933.3,1.337171052631579
9385-EHGDO,0,Female,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,739.35,0.6529605263157896
9385-NXKDA,0,Female,0,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),82.65,5919.35,2.7187500000000004
9386-LDCZR,0,Male,0,0,0,43,1,0,Fiber optic,1,1,1,1,0,0,One year,1,Credit card (automatic),90.65,3882.3,2.9819078947368425
9388-ZEYVT,0,Male,0,0,0,43,0,0,DSL,0,0,1,1,0,1,One year,0,Electronic check,44.15,1931.3,1.4523026315789473
9389-ACWBI,0,Female,0,1,1,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.95,320.4,2.3009868421052633
9391-DXGGG,0,Female,1,0,0,44,1,0,Fiber optic,0,1,1,0,0,1,One year,0,Credit card (automatic),89.15,3990.75,2.9325657894736845
9391-EOYLI,1,Male,1,1,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.45,950.2,2.6463815789473686
9391-LMANN,0,Male,0,0,1,53,1,0,Fiber optic,1,1,1,0,0,1,One year,0,Electronic check,95.95,5036.9,3.1562500000000004
9391-TTOYH,0,Female,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,470.2,0.6414473684210527
9391-YZEJW,0,Female,0,0,0,62,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),94.0,5757.2,3.0921052631578947
9392-XBGTD,0,Male,0,0,1,27,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.6,581.85,0.6776315789473685
9396-ZSFLL,0,Female,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.85,631.4,1.6069078947368423
9397-TZSHA,0,Female,0,0,0,69,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.6,1678.05,0.8092105263157896
9398-MMQTO,0,Male,0,0,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),74.45,221.1,2.449013157894737
9399-APLBT,1,Female,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,74.7,2.4572368421052633
9402-CXWPL,0,Female,0,0,0,70,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Electronic check,98.9,6838.6,3.253289473684211
9402-ORRAH,0,Female,1,0,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.5,1400.3,3.009868421052632
9402-ROUMJ,0,Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,3.2976973684210527
9405-GPBBG,0,Female,0,0,0,64,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,3.634868421052632
9408-HRXRK,0,Female,0,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,3.4588815789473686
9408-SSNVZ,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,268.35,2.3075657894736845
9411-TPQQV,0,Female,0,0,0,40,0,0,DSL,1,0,0,1,1,1,One year,1,Bank transfer (automatic),54.55,2236.2,1.794407894736842
9412-ARGBX,1,Female,0,0,1,48,1,0,Fiber optic,0,1,1,1,1,0,Two year,1,Mailed check,95.5,4627.85,3.1414473684210527
9412-GHEEC,1,Male,0,0,0,40,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,4131.95,3.447368421052632
9415-DPEWS,1,Female,0,0,0,18,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,88.35,1639.3,2.90625
9415-TPKRV,0,Female,0,1,1,8,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,55.75,446.8,1.8338815789473686
9415-ZNBSX,0,Female,0,1,1,70,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.0,6293.2,2.9276315789473686
9418-RUKPH,0,Female,0,1,1,38,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.95,756.4,0.65625
9419-IPPBE,0,Female,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,4554.85,2.96546052631579
9420-LOJKX,1,Female,0,0,0,15,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.1,1426.4,3.2598684210526314
9424-CMPOG,0,Male,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,197.4,0.6447368421052633
9426-SXNHE,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),18.75,53.15,0.6167763157894737
9430-FRQOC,1,Female,0,0,1,4,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Mailed check,87.1,341.45,2.8651315789473686
9430-NKQLY,0,Male,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1790.8,0.8256578947368421
9432-RUVSL,0,Female,0,0,0,48,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),102.5,4904.25,3.37171052631579
9432-VOFYX,0,Male,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.8,1207.0,2.3289473684210527
9435-JMLSX,0,Male,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,2.8322368421052633
9436-ZBZCT,1,Male,0,0,0,14,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,89.95,1178.4,2.9588815789473686
9441-QHEVC,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.1,19.1,0.6282894736842106
9442-JTWDL,0,Female,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.05,237.7,0.6595394736842106
9443-JUBUO,0,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,2.1463815789473686
9444-JTXHZ,1,Male,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.2,76.2,2.5065789473684212
9445-SZLCH,1,Female,0,1,1,36,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,3.2023026315789473
9445-ZUEQE,0,Male,0,1,1,27,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),85.2,2151.6,2.8026315789473686
9447-YPTBX,0,Female,0,1,0,50,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,943.1,0.6529605263157896
9448-REEVD,1,Male,0,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,44.7,1.4703947368421055
9450-TRJUU,0,Male,0,0,0,35,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,83.15,2848.45,2.735197368421053
9451-LPGOO,1,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.8,620.35,2.8552631578947367
9451-WLYRI,0,Female,0,1,0,53,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.05,990.45,0.6266447368421053
9453-PATOS,0,Female,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,85.1,6155.4,2.799342105263158
9462-MJUAW,1,Male,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,50.4,206.6,1.6578947368421053
9465-RWMXL,1,Male,0,1,0,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,78.9,2447.95,2.5953947368421058
9467-ROOLM,0,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.05,461.3,0.6266447368421053
9469-WEJBT,0,Male,0,1,0,37,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.35,3419.3,2.9720394736842106
9470-RTWDV,0,Male,0,1,1,26,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,2083.1,2.697368421052632
9470-XCCEM,0,Male,0,1,1,35,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),89.65,3161.6,2.949013157894737
9470-YFUYI,0,Male,1,1,0,71,1,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),71.0,5012.1,2.335526315789474
9473-CBZOP,0,Female,0,0,0,28,1,1,DSL,1,0,1,0,0,0,One year,0,Mailed check,59.0,1654.45,1.9407894736842106
9474-PHLYD,1,Female,0,0,0,15,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,892.65,1.9555921052631582
9475-NNDGC,0,Male,0,1,0,71,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),113.15,7953.25,3.722039473684211
9477-LGWQI,0,Male,0,1,1,70,1,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,2.636513157894737
9479-HYNYL,0,Female,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,2.654605263157895
9480-BQJEI,0,Male,0,0,0,62,1,1,Fiber optic,1,1,0,0,0,1,One year,1,Bank transfer (automatic),92.3,5731.45,3.036184210526316
9481-IEBZY,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Credit card (automatic),112.9,8061.5,3.7138157894736845
9481-SFCQY,0,Female,0,0,1,14,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),59.8,824.85,1.9671052631578947
9481-WHGWY,0,Female,0,1,1,70,1,0,DSL,1,0,0,1,1,1,Two year,0,Credit card (automatic),75.35,5437.75,2.4786184210526314
9483-GCPWE,0,Male,0,0,1,9,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,190.25,0.6611842105263158
9488-FVZCC,0,Female,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,5661.7,2.6151315789473686
9488-FYQAU,0,Female,0,1,0,63,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.25,6841.4,3.59375
9488-HGMJH,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.15,71.15,2.34046052631579
9489-DEDVP,0,Female,0,1,1,70,1,1,DSL,1,1,0,0,1,0,Two year,1,Credit card (automatic),69.2,4872.35,2.2763157894736845
9489-JMTTN,0,Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.75,6595.9,2.9523026315789473
9489-UTFKA,0,Male,1,1,0,8,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),60.9,551.95,2.0032894736842106
9490-DFPMD,1,Female,1,0,0,42,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.65,3541.35,2.784539473684211
9492-TOKRI,1,Female,0,0,0,18,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),90.0,1527.35,2.960526315789474
9494-BDNNC,0,Male,0,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,95.3,6273.4,3.1348684210526314
9494-MRNYX,0,Male,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.05,786.3,2.46875
9495-REDIY,0,Male,0,0,1,25,0,0,DSL,1,0,0,0,1,0,One year,1,Credit card (automatic),40.65,970.55,1.337171052631579
9495-SKLKD,0,Male,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.95,4456.65,3.1562500000000004
9496-IVVRP,0,Female,0,1,1,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51.0,581.7,1.6776315789473686
9497-QCMMS,1,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.55,93.55,3.0773026315789473
9498-FIMXL,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.2,161.95,0.631578947368421
9499-XPZXM,0,Female,0,1,0,72,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),64.75,4804.75,2.129934210526316
9500-IWPXQ,0,Female,0,1,1,61,1,1,DSL,1,1,1,1,0,1,One year,1,Electronic check,79.4,4820.55,2.6118421052631584
9500-LTVBP,0,Female,0,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.05,2835.9,2.6332236842105265
9500-WBGRP,0,Male,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.1,1268.85,0.6282894736842106
9501-UKKNL,0,Male,0,0,0,59,0,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,51.7,3005.8,1.7006578947368423
9503-XJUME,0,Male,0,0,1,52,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.65,928.4,0.6463815789473684
9504-DSHWM,0,Male,0,0,0,20,1,1,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),59.2,1191.2,1.9473684210526319
9504-YAZWB,0,Female,0,0,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.25,1048.45,0.6661184210526316
9505-SQFSW,0,Female,0,1,1,3,0,0,DSL,0,1,0,0,0,1,Month-to-month,0,Mailed check,40.3,92.5,1.325657894736842
9506-UXUSK,0,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,931.75,2.3075657894736845
9507-EXLTT,1,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),79.35,79.35,2.6101973684210527
9507-HSMMZ,0,Male,0,0,0,54,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,1149.65,0.6578947368421053
9508-ILZDG,0,Female,1,0,0,34,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,96.35,3190.25,3.169407894736842
9509-MPYOD,0,Female,0,0,0,35,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.75,700.45,0.6825657894736843
9512-PHSMG,0,Female,0,1,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.55,252.75,0.6759868421052632
9512-UIBFX,1,Male,0,1,1,18,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1779.95,3.129934210526316
9513-DXHDA,0,Male,0,0,0,27,1,0,DSL,1,0,1,1,1,1,One year,0,Electronic check,81.7,2212.55,2.6875
9514-JDSKI,1,Male,1,1,0,1,0,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,40.2,40.2,1.3223684210526316
9518-IMLHK,0,Male,0,0,0,31,1,0,DSL,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),72.45,2156.25,2.3832236842105265
9518-RWHZL,1,Female,0,0,0,64,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.05,6254.2,3.291118421052632
9518-XXBXE,0,Male,1,1,0,10,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,75.3,720.45,2.4769736842105265
9522-BNTHX,0,Female,1,0,0,34,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,56.25,1765.95,1.8503289473684212
9522-ZSINC,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.95,253.8,0.65625
9524-EGPJC,1,Female,0,0,0,18,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.1,1612.75,2.963815789473684
9526-BIHHD,1,Male,0,0,0,1,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,29.7,29.7,0.9769736842105263
9526-JAWYF,1,Male,0,0,0,26,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,89.8,2335.3,2.9539473684210527
9529-OFXHY,0,Male,0,0,0,15,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),87.75,1242.2,2.886513157894737
9530-EHPOH,1,Male,0,0,0,11,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,53.75,608.0,1.768092105263158
9530-GRMJG,0,Male,0,1,1,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,84.1,5979.7,2.7664473684210527
9531-NSBMR,0,Female,0,0,0,36,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.25,679.8,0.6332236842105263
9534-NSXEM,0,Male,0,0,0,26,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.65,595.5,0.6792763157894737
9537-JALFH,0,Male,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.9,1356.7,0.6546052631578947
9537-VHDTA,0,Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.2,51.2,1.6842105263157896
9540-JYROE,1,Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.1,551.35,2.3059210526315788
9541-PWTWO,0,Female,0,0,0,52,1,1,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),80.95,4233.95,2.6628289473684212
9541-ZPSEA,0,Male,0,1,1,68,1,0,Fiber optic,1,0,1,0,0,0,Two year,0,Credit card (automatic),80.35,5375.15,2.643092105263158
9544-PYPSJ,0,Female,1,1,1,62,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),96.1,6019.35,3.161184210526316
9546-CQJSU,1,Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,91.4,193.6,3.0065789473684212
9546-KDTRB,0,Female,0,0,0,19,1,1,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.7,465.85,0.8125
9547-ITEFG,0,Male,0,1,1,9,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),102.6,897.75,3.375
9548-LERKT,0,Male,0,1,0,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,483.15,0.649671052631579
9548-LIGTA,0,Male,0,1,0,61,1,0,DSL,1,1,0,1,1,1,Two year,1,Mailed check,81.05,4747.65,2.6661184210526314
9548-ZMVTX,0,Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),90.45,6565.85,2.9753289473684212
9552-TGUZV,0,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,75.0,658.1,2.4671052631578947
9553-DLCLU,0,Female,0,0,1,13,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.95,1161.75,2.9259868421052633
9554-DFKIC,0,Male,0,1,1,30,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.45,1588.7,1.7911184210526319
9555-SAHUZ,0,Female,0,1,1,38,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,54.5,2076.05,1.792763157894737
9558-IHEZX,0,Female,0,0,0,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),106.75,7283.25,3.511513157894737
9560-ARGQJ,1,Female,0,0,1,16,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,81.0,1312.15,2.6644736842105265
9560-BBZXK,0,Female,0,0,0,36,0,0,DSL,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),31.05,1126.35,1.0213815789473686
9564-KCLHR,1,Male,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.25,51.25,1.685855263157895
9565-AXSMR,0,Male,0,1,1,52,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.2,1054.75,0.631578947368421
9565-DJPIB,1,Female,0,0,1,4,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Mailed check,89.6,365.65,2.9473684210526314
9565-FLVCG,0,Male,0,1,1,65,1,1,DSL,1,1,0,0,0,1,Two year,1,Mailed check,69.55,4459.15,2.2878289473684212
9565-JSNFM,1,Male,0,0,0,38,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.45,2597.6,2.317434210526316
9570-KYEUA,0,Male,0,0,0,64,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),99.25,6549.45,3.2648026315789473
9571-EDEBV,0,Male,0,1,0,71,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),98.65,6962.85,3.2450657894736845
9572-MTILT,1,Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.75,6252.9,3.511513157894737
9572-WUKSB,0,Male,0,1,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,29.9,92.25,0.9835526315789473
9574-BOSMD,0,Male,0,1,1,68,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.4,1620.2,0.8355263157894737
9574-RKJIF,1,Male,0,1,1,30,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,2838.7,3.105263157894737
9575-IWCAZ,0,Male,0,1,0,6,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,25.1,171.0,0.8256578947368421
9576-ANLXO,1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.55,222.3,2.2878289473684212
9576-SYUHJ,0,Male,0,0,0,37,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,91.15,3369.25,2.998355263157895
9577-WJVCQ,0,Female,0,0,0,68,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,3687.75,1.7911184210526319
9578-FOMUK,0,Male,0,0,1,15,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,324.15,0.8157894736842106
9578-VRMNM,1,Female,0,0,0,16,1,1,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),65.2,1043.35,2.1447368421052633
9581-GVBXT,0,Male,0,1,1,59,0,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,34.8,1980.3,1.144736842105263
9584-EXCDZ,0,Female,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),70.5,1165.6,2.3190789473684212
9585-KKMFD,0,Male,0,1,1,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.0,879.8,0.6578947368421053
9586-JGQKH,0,Female,0,1,0,64,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),105.4,6794.75,3.467105263157895
9588-OZDMQ,0,Female,0,1,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.0,89.75,1.480263157894737
9588-YRFHY,0,Male,0,0,0,49,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.9,1022.6,0.6546052631578947
9589-ABEPT,0,Male,0,1,0,69,1,1,Fiber optic,0,1,0,1,1,0,Two year,1,Mailed check,92.45,6460.55,3.041118421052632
9591-YVTEB,0,Male,1,0,0,55,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,44.85,2479.05,1.4753289473684212
9592-ERDKV,0,Male,0,1,0,37,1,1,DSL,1,0,1,0,1,1,One year,0,Mailed check,79.25,2911.8,2.606907894736842
